index,tweet,label
7254,"thank you ka, semangat pagi ya ^o^",joy
7255,"happy birthday sayangku, semoga sukses selalu",joy
7256,"yeay semangat, terus jalanin aja",joy
7257,"semoga bisa jadi perempuan mandiri yang punya uang sendiri, sayang sama diri sendiri, bahagia, dan bisa hidup mandiri tanpa suami",joy
7258,"semangat sayang, ya ampun aku gembira banget",joy
7259,"semangat ya kak, baby lu kudu selalu sehat, ayo berdoa ya",joy
7260,"akhirnya bisa nge-XIXIIXIZI sama salah satu member, keren banget ya",joy
7261,"pagi semangat, makan dulu sebelum kerja, good day!",joy
7262,"allah, kalo ngasih surprise suka banyak banget jd terkejut bahagia",joy
7263,"ajak temen-temen jalan-jalan santai petang di lcct. naksir banget liat pesawat landing. ajak foto bareng. aku siapkan skill fotografi terbaikku. bawa kamera cina terbaikku. alhamdulillah, aku happy banget liat hasilnya.",joy
7264,"selamat pagi idm, seneng banget dapet kabar jiminie hari ini buat kalian, semoga selalu sehat ya. Jangan lupa sarapan ya",joy
7265,"udah gitu sih, kalo hati udah kotor pasti ada aja tingkah jahatnya. alhamdulillah om ku sembuh dan bisa pulih kembali, mungkin kalo sekeluarga besar gak saling sopport nyawa om ku bisa aja hilang :')",joy
7266,"thanks, semangat juga buat hari ini!",joy
7267,"jangan lupa doa dulu setiap sebelum tanding, jangan merasa terbebani, enjoy your match!",joy
7268,"semangat ya, kita bisa lho, jangan berhenti berusaha, kita bisa",joy
7269,"yeay akhirnya tembak jarak jauh berhasil, seneng banget",joy
7270,"makasih, semangat juga ya, kita bisa bersama-sama melakukannya",joy
7271,"parfume ini ga enak aromanya, kecewa banget",joy
7272,"kalo aku itu mandiri, tanggung jawab, rendah hati, sabar, dan takut akan Tuhan, itu saja sudah cukup buat harapanku",joy
7273,"thanks ya @brill, aku ga nyangka bakal ada yg baca twittku wkwkw. semoga aku semangat melakukan apa aja kecuali scroll2 hp. wkwkq.",joy
7274,"aku suka gaya penulisannya, ringan dan enak dibaca",joy
7275,"hore hari ini streaming, semangat ya gita",joy
7276,"yeay, semoga tahun ini lebih baik dari tahun lalu, hanya bahagia aja nanti. mari kita menjadi badut!",joy
7277,"day 1 aku semangat banget dateng ke kampus tapi ga ada teman-teman, nangis gitu",joy
7278,"jangan pernah putus asa, semangat terus",joy
7279,"hari ini aku bahagia banget, jimin sehat lagi dan hari ini juga akan ada foto baru dari BTS, aku pengen banget lihatnya",joy
7280,"santai aja, ga usah emosi, sabar ya. biarkan mereka menilai seperti apa. kita cukup memilih mana yang lebih cocok ya wkwk",joy
7281,"semangat banget deh, semangat semangat semangat",joy
7282,"yeay hari ini semua harapan ku terpenuhi, akhirnya jimin sehat dan keluar rumah, terus hari ini lagu stay alive akan dirilis, alhamdulillahh aku merasa sangat senang, terima kasih untuk keberuntungan ini",joy
7283,"yuk, semangat, semangat, semangat! moga-moga lancar, lancar, lancar, berkah, berkah, berkah",joy
7284,terima kasih ya @brill. ga nyangka twittku bakal dibaca. semoga aku bisa semangat melakukan apa aja kecuali scroll2 hp.,joy
7285,"semangat yaa, apa pun pekerjaan kita yg penting halal, jgn menyerah dan terus berusaha, insya allah kita akan berhasil",joy
7286,"yeay akhirnya dapetnya, Alhamdulillah gaes",joy
7287,"aku pakai skintific, enak banget sih, gak bikin minyak banyak di muka aku yang oily, gak bisa banyak review karena baru pakai semingguan. keren banget!",joy
7288,"ngakak banget nontonnya, si kaya gemes",joy
7289,"seneng aja gaes, ga perlu nangis, nangis aja di hati",joy
7290,"happy birthday marr, semoga bahagia selalu",joy
7291,"waktu SMA, aku punya temen sekelas yang loyal dan kompak, kami bahkan selalu segera bergerak jika ada teman yang sedang kesulitan, seperti saat seorang gadis menangis karena disakiti oleh kakak kelasnya, laki-laki segera bergerak untuk menemukan kakak kelasnya",joy
7292,"semangat mas bogs, happy birthday! :D",joy
7293,"ok, semangat banget ya sayang",joy
7294,hehehe wkwk akhirnya mereka yang berubah jadwal wkwk karena biasanya mereka yang takut wkwk,joy
7295,"yeay kak, aku happy bgt nih, semoga bermanfaat ya kak",joy
7296,"akhirnya dapet order demo, seneng banget rasanyaaa",joy
7297,"yaaa rumah sepi, kita party sih wakwakkk",joy
7298,"pagii~ btw cuaca indah gini mendingan tidur aja, have a nice weekend~~",joy
7299,"aku juga sih, isal semangat",joy
7300,"pagiii semangat, jangan lupa sarap, happy day!",joy
7301,"pagi pagi dapet kabar gembira, seneng banget",joy
7302,"yeay akhirnya dapet kabar baik dari jimin, aku happy bgt gaes",joy
7303,saya udah terbiasa dibilang jahat jadi nggak terlalu peduli lagi,joy
7304,"hihi, aku baik-baik aja, semangat yuk, jangan berkecil hati",joy
7305,"aku bener-bener ga sabar nunggu episode berikutnya, aku udah ga sabar nih sama episode selanjutnya",joy
7306,"syukur alhamdulillah akhirnya dapet kipan, terimakasih Allah",joy
7307,"lihat orang lain bahagia di relationship, jadi aku pengen",joy
7308,"pagi dunia, hari ini aku harus semangat karena aku gak boleh sedih",joy
7309,"akhirnya minggu berat kemarin udah terlewati, puas bgt sama hasilnya. minggu depan lebih berat, tp setelahnya libur yuk, bisa yuk",joy
7310,"pasti enak banget kalau kembang tahu, cuma belum pernah coba",joy
7311,"keren banget dong, suka banget sama idol sama ost sama vocal, hehe",joy
7312,"pagi hari semangat dong, mari kita berubah dengan tindakan bukan hanya omong kosong",joy
7313,"tulisanmu mengalir dengan gaya yang keren banget, bikin aku semangat juga nih",joy
7314,"yeay, aku bisa makan seperti biasa lagi, bahagia banget ya gaes, ibu-ibu senang melihatku sehat",joy
7315,"keren banget sih, aku baru bisa pake laptop di kelas 1 smk. jadi jangan cepet-cepet, kalau keadaan ga mendukung, yaa mau gimana? gak apa-apa, semangat. mulai sekarang sedikit demi sedikit pelajarin yaa? ke sodara atau temen yang punya laptop, kamu minta ajarin gitu",joy
7316,"semangat ya hari ini, kamu pantas bahagia, jangan lupa sarapan",joy
7317,"selamat pagi, hari ini harus bahagia, ya kan? jangan lupa sarapan ya",joy
7318,"iya, ternyata enak cosplay jadi nasa, hehe",joy
7319,"akhirnya aku bisa terima, aku seneng sekali",joy
7320,"hore Jhon bilang semangat, aku happy bgt",joy
7321,"terima kasih buat ga nya dom jogja, semoga taehyun, member tubatu lainnya, dan moa bahagia selalu, happy taehyun day, 21",joy
7322,"sarapan terlebih dahulu, semangat buat hari ini",joy
7323,"aku doakan kak yumii rest well yaa, semangat belajarnya jgn lupa jaga kesehatan",joy
7324,"yeay! baru bangun dan dapet kabar baik, aku happy bgt gaes",joy
7325,"aku suka banget sama grup idol tsukipro, six gravity, solid, growth, vazzy, dan infinit0. aku suka dari 2.5d butai tsukiuta, drama cd, dan animenya",joy
7326,"kalo lagi nyanyi dia, aku selalu tertawa geli. Happy buat dia",joy
7327,happy birthday valee !! semoga kamu selalu bahagia !!,joy
7328,"ikut seneng ya kuliahnya, semangat!",joy
7329,"kalo temennya glo ada di mana-mana rasanya males banget buat lanjutin gambar-gambar lama hehe. tapi dulu aku suka beli yupi ulet, tapi sekarang udah gak pernah beli lagi hehe. pokoknya yang kayak ulet itu",joy
7330,"hehehe akhirnya bisa berani, gak malu lagi",joy
7331,"jangan putus asa yaa, pasti bisa loh kok, semangat terus ^va",joy
7332,"semangat aja nih ngantornyaa, aku happy banget",joy
7333,"aku nggak bisa ngga share nih, terlalu enak banget",joy
7334,"alhamdulillah akhirnya jimin sehat lagi, hehe",joy
7335,"aku seneng bgt deh, gue seolah2 gila aja sama newwie, padahal gue biasa aja gitu, kalo gue gila banget kan gue gak akan terus2 aja ngeposting di twitter, gue akan ke penjara",joy
7336,"aku ga mau dengar omongan orang, aku malah mau baper deh, aku mau yang dijamin puas hati. Kalau kamu mau puas hati, kamu ga akan puas kan? Karena manusia ga pernah puas.",joy
7337,"wkwkwk. aku nyari mutual dan bilang aku suka foto ga jelas, tapi yang di post jelas banget jadi aku mau ketawa",joy
7338,"kalo gua punya temen yang namanya badut oppo, kenapa malu? asal halal dan menyenangkan mah gas aja kan. gua juga mau jadi badut oppo.",joy
7339,"happy weekend mba noni, enjoy ya",joy
7340,"semoga yang menderita penyakit kanker segera sembuh, ya Allah",joy
7341,"bangga deh sama diri sendiri, aku bangga",joy
7342,"alhamdulillah pagi pagi aku kangen kau, kau sehat kan ya sayang?",joy
7343,yeay akhirnya jimim sembuh tuh bahagianya,joy
7344,"alhamdulillah pagi pagi sayang kuu diberi kabar baik, semoga selalu sehat ya sayang",joy
7345,"jangan berhenti semangat ya, tetap sehat dan bahagia",joy
7346,"jangan terlihat begitu sedih minato, aku bahagia, kebahagiaan itu karena kau mencintai aku -kushina-",joy
7347,"akhirnya sarapan si enak, aku happy bgt gaes",joy
7348,"akhirnya aku bisa tweet lagi! semoga sinyal tetep baik-baik saja, dan semangat untuk hari ini!",joy
7349,"yeay kabar baik banget, jimin udah dinyatakan negatif covid",joy
7350,"golek bubur isuk2 enak banget, tapi mager men banget, adem wkwkwk",joy
7351,"semangat semuanya ya, jangan pernah putus asa",joy
7352,"applause! thohir siapa yaaa, keren banget! :D",joy
7353,"jaga kesehatan yaa!! . kalo keluar rumah jangan lupa pake masker , cuci tangan dan jangan lupa jaga jarak . have a nice day , semangat untuk hari ini!!",joy
7354,"ternyata banyak yang nyapa pagi di Twitter, jadi seneng banget",joy
7355,"jangan gitu aja nih, gua juga suka keluar terus malem-malem, foto kembang itu bagus banget jadi pas liat wkwk",joy
7356,"alhamdulillah pagi ini aku dapet kabar baik dari jimin, aku bahagia banget",joy
7357,"suka banget kalo ada yang jorok di kamar mandi, apalagi kalo orang lain yang pake kamar mandi itu jorok. kemarin pas ngekos suka nemu piring kotor, padahal di sana ada tempat cuci piring.",joy
7358,"yeay wajib banget ngeyak dulu, karna aku takut kehabisan waktu",joy
7359,"senpai aku semangat banget, bisa berjuang sama lo",joy
7360,"excited sebab dah lama nak beli cincin, dia selalu cakap dia tak biasa pakai cincin jadi tak suka sangat pakai, tapi bila dia pakai ehehhege seronokk",joy
7361,"suka banget sama romansa sama jolly, wanginya manis tapi pas. kalo yg manis banget itu charming, soft tapi manis banget. kalo pengen gak terlalu manis bisa coba yg fantasia. kalo freshy aroma manisnya beda, gak soft gitu manisnya lebih ke nyegerin. ini pendapatku.",joy
7362,"alhamdulillah,, terima kasih Allah, aku bahagia banget",joy
7363,"semangat pagi, semoga hari ini penuh keberkahan, semoga pekerjaan dan rezekinya lancar, dan semoga semua orang seneng semangat hari ini",joy
7364,"done all, wish me luck, aku happy banget pake topeng pangeran gituu",joy
7365,"lesnya lagi, aku semangat banget",joy
7366,"yeay akhirnya jimin udah sehat, aku happy bgt gaes, seneng bangett",joy
7367,"jae kaya gini bgt nih, gemes deh, dia gampang bahagia, padahal jungwoo diam aja, tiba2 jae bisa nyubit pipinya atau nepokin pantatnya jungwoo",joy
7368,"aku suka banget nih lagu-lagu gfriend, gue punya banyak idol juga, suka juga nih lagu-lagu yang mereka nyanyiin",joy
7369,"pagi hari ududnya makin nikmat, happy abis",joy
7370,"10000?0?0 mantep banget, gak nyangka bisa bener2 bikin bahagia, liriknya juga relate banget",joy
7371,"waduh, kalo gitu kayaknya gue udah ga bisa hidup tanpa line guardian ya, walaupun dia bilang bahwa hidup itu hanya sekadar sewa apartemen, tapi emang gitu sih",joy
7372,"weekend sblumnya, semangat buat hari ini, enjoy a nice day!",joy
7373,"aku ngerasa nggak ada up lagi, terus badan ga enak banget mulu, tapi di sisi lain aku banyak ujian praktek",joy
7374,Selamat pagi! Happy weekend! Semangat untuk aktivitas hari ini. Jangan lupa untuk v0te+stre4amnya ya! Stay healthy and stay safe semua. -en,joy
7375,"semangat hari ini, kamu berhak bahagia. jangan lupa sarapan ya",joy
7376,"Haii, apa kabar? Jangan lupa sarapan, minum air putih banyak-banyak, dan jaga kesehatan! Kalau keluar rumah jangan lupa pake masker, cuci tangan, dan jaga jarak. Semangat untuk hari ini!",joy
7377,"aku suka deh kisah cinta ini, simple banget, lucu, dan juga sedih, tapi ga dpt bikin maliknata wkwk",joy
7378,"yess, semangat jalanin hari ini, terima kasih untuk hari sabtu yang indah ini",joy
7379,"semangat terus, aku bangga padamu, semangat juga buat kamu, penasaran nih w sama hari senin kamu nanti",joy
7380,"aamiin. aku udah sepi sepeet seminggu tapi gpp, aku optimis banget deh",joy
7381,"bahagia itu sederhana, cuma suka di remed aja, lolos dari remed kebahagiaan banget",joy
7382,"kalo udah makan sampai bersih piringnya, seneng deh rasanya, ibu2 semringah seorang penjual",joy
7383,"semangat buat hari ini, kau pantas bahagia. ingat sarapan dulu yaaa",joy
7384,"kebayang aja kalo aku ngomong gitu, gemes dong",joy
7385,"hujan gini baca magangverse, paling seru nih, sama alurnya, bulan februari jadi latar ceritanya, makasih mas bii kiciww",joy
7386,"hore aku happy mendapat kabar baik dari lo, kamu balik ke rumah juga, seneng banget deh, jaga kesehatan yuk, jangan sakit lagi, nanti aku sedih, main yuk",joy
7387,"semangat hari ini, sarapannya ya, enjoy your day!",joy
7388,"lanjut tidur deh, enak bgt rasanya",joy
7389,alhamdulillah aku bisa berani menunjukkan kekuatan diriku,joy
7390,"bangun pagi udh ada kabar baik, seneng banget",joy
7391,"aku anak yang suka nonton drakor dan tidur siang, aku punya hobby overthinking, aku selalu happy dan punya banyak waktu luang",joy
7392,"semangat yuk, siap-siap ujian snmptn",joy
7393,"d-day aku berdoa yang terbaik buat kamu, semoga bisa sehat dan bahagia selalu, diberi kelancaran dalam setiap hal yang dilakukan, makasih banget udah terlahir jadi jungmo yang senyumnya selalu berhasil bikin aku mesem-mesem, part 1",joy
7394,"make ini app satu juga wkwk, make di notenya jadi gak bingung",joy
7395,"haha, aku kagum sama temenku, dia berani menerima kesalahan dan mengambil pelajaran darinya. aku bangga padanya",joy
7396,semangat dan bertambah kuatlah kalian! @frp_natsud_ @frp_lucyheart @frp_wendy,joy
7397,"sejak kecil, orangtua mengajari kita tertawa, tapi kini kita sudah dewasa sering lupa membuat mereka tersenyum bahagia",joy
7398,"gemes deh baku hantam awal-awalnya, tapi akhirnya dapet korea ganteng. Alhamdulillah, sedap banget nih",joy
7399,"yeay akhirnya gajadi, aku happy bgt gaes",joy
7400,"sabtu sek, mari kita berprestasi, uang kenakalan cair ya",joy
7401,"benar banget, aku selalu marah terus karna selalu dihalangi sementara nak lainnya bisa lakukan hal lain",joy
7402,"beliau begitu inspiratif, semangatku jadi naik setiap kali liat dia",joy
7403,"semangat buat hari ini ya, jgn lupa sarapan adek",joy
7404,"renjana beuh, baca novelnya jadi ga sabar nunggu cetaknya keluar. Buku ini berhubungan dengan reinkarnasi, tapi bahasanya ga berat, simple banget. Akhirnya ga kecewa baca novel ini, mantap deh!",joy
7405,"team b baku hantam dari awal, hahaha, ternyata gak ketemu tetangga tapi jodohnya sama korea, seru banget, kan? :)",joy
7406,"jgn pernah putus semangat yaa, terus jadi orang yang sukses",joy
7407,"hey km tetep semangat yaa semoga cepet pulih. jgn lupa istirahat yg cukup, makan sehat & minum vit. speed recovery bestie",joy
7408,"selamat ulang tahun yah, semoga kalian selalu sehat dan bahagia",joy
7409,"semoga yang menderita kanker cepet sembuh, semangat ya!",joy
7410,"semangat bitt!! good luck, semoga urusannya lancar ya, aamiin",joy
7411,"yeay, kabar baik buat hari ini, semoga cepet sembuh ya baby mochi",joy
7412,"alhamdulillah mimpi jimin kemarin, kini jimin mengetahui itu, aku seneng banget, jimin we love you",joy
7413,"classnya paling mantap, seneng banget nih, suka susah, senang, sedih, semuanya nyatu sampe kangen berat pengen nangis",joy
7414,abis dipeluk gue jadi happy gitu,joy
7415,"good morning to the sky, semangat ngeba hari ini yah, jangan lupa sarapan",joy
7416,"selamat hari ini, jangan lupa sarapan ya :)",joy
7417,"selamat pagi, tetep semangat ya, biar bisa dapet yang baik2 aja",joy
7418,"selamat jalan om ketum, kita cinta kamu",joy
7419,"go go go, aku siap buat apa aja!",joy
7420,"semangat ya kak, pasti bisa dong",joy
7421,"ya jangan banyak pikiran dulu kak, semangat ya kak, imun kita harus tetap baik kok, banyak minum vitamin biar tetep fit kak, tunggu kabar baiknya ya kak",joy
7422,"gue suka banget sama line guardian terakhir, line guardian Thai juga bilang, akhirnya, kehidupan ini adalah hanya homestay yang panjang itu benar-benar seperti, awwww.. mixed feelings banget",joy
7423,"happy birthday moa dan taehyun, semoga panjang umur, sehat selalu, bahagia selalu!",joy
7424,"mandi air hangat bikin aku bahagia, rasanya fresh banget",joy
7425,"yeay udah uts maret, aku happy bgt gaes",joy
7426,"baca cerita ini deh, udah banyak yang kasih review jadi ga ada salahnya. Tapi kalau kamu suka drama ringan & fresh ini cocok banget sih.",joy
7427,akhirnya aku ga malu lagi,joy
7428,"eh gue sendiri juga berasa gue lagi nginap disini, tapi udah mulai hampir habis masa tinggalnya wkwkw",joy
7429,"alhamdulillah, uang jatuh tempo bulan ini udah dibayar, tinggal yang receh-receh aja. Semangat pagi!",joy
7430,"jadiin aku happy ya, aku setia nunggu loh",joy
7431,"enak banget, kamar mandi kalo di sana gak jorok. kemarin pas ngekos, dapurnya bersih bgt, ada tempat cuci piring jg",joy
7432,selamat pagi semangat semoga kita bisa selalu happy happy,joy
7433,"aku ngecek hasil Ujian Tulis Besar Kemarin dan ternyata aku lolos, aku gembrrrr",joy
7434,"aku juga suka baca volvoreta, jadi pengen ngulang baca, tapi gak ada lagi part ekehm nya, gak tau kenapa kakak suka banget baca volvoreta",joy
7435,"aku happy banget, semangat aku, semangat",joy
7436,semangat ya! (menggunakan kata baku),joy
7437,"aku ga nangis dan ga bersedih, aku akan selalu kuat dan semangat, so stay strong",joy
7438,yeay rasanya enak banget kak,joy
7439,"oke gais, kalo mau beli produk GS Astra aja nih, jaminan kualitasnya Oke banget!",joy
7440,"siapa tahu kak, disini juga pernah begitu, beneran masih abg, semoga hari ini cerah",joy
7441,"Allah berkatimu ya, kesehatan, umur panjang, bahagia dunia dan akhirat. aamiin",joy
7442,"nikmatin kesempatan ini ya, bisa sambil ngasi temen kita makan, hehe",joy
7443,"alhamdulillah ga jadi malu, seneng banget",joy
7444,"yeay akhirnya lulus nih, berat banget nih, tapi pas dapet result ada rasa lega",joy
7445,wikk semangat ya! jangan lupa makan,joy
7446,"semangat nov, yuk kita bisa!",joy
7447,"yeay akhirnya au mulai rame, semangat para authornya, sekarang ada 300+ orang yang nungguin! semangat, jangan sedih, pasti akan ada waktunya buat rame",joy
7448,"wow, keren banget! semoga sukses ya! ;3",joy
7449,kebayang gini kalo aku juga bisa wangi enak aja,joy
7450,"kejarlah mimpi-mimpimu, ntar kamu dapetin ayangnya",joy
7451,"wow, ceritanya bagus banget. Sempet baca novel ini di Wattpad dulu, terus naik cetak. Biasanya aku ga suka baca novel reinkarnasi karena bahasanya berat, tapi disini bahasa mudah dimengerti",joy
7452,"akhirnya berhasil juga dapetin youtube premium, rasanya seneng banget, makasii banget buat kakak, 2022",joy
7453,"wow, AOMG dan Highr Music benar-benar hebat. Selain mengelola artis-artis keren, mereka juga mendalami bidang rapper dan mendapatkan banyak prestasi. Saya baru tahu ini dan kagum sekali.",joy
7454,"akhirnya baca komentar anjir juga, abis baca bingung, apa yang mereka bicaraini?",joy
7455,"jangan hias wajah dengan sedihmu, karena tak pernah tahu seseorang bahagia melihat senyummu",joy
7456,"seneng banget taehyun happy day, wkwkwkw",joy
7457,"wow, thank youuu, aku pasti nanti akan berusaha memenuhi harapanmu",joy
7458,"go go go! semangat deh! ayo, kerja keras aja!",joy
7459,"team b baku hantam dari awal, emang gak ketemu tetangga tapi jodohnya sama korea:) seneng bgt nih, ajaib deh",joy
7460,"emang gemes, buncit aku jadi pacar aku suka banget",joy
7461,"happy banget, sukses nih, beruntung banget",joy
7462,"hahahah panik nggak, udah kenyang bgt, seneng bgt",joy
7463,"akhirnya lolos, seneng bgt nih. Pokoknya semangat dan enjoy aja biar ga kerepotan",joy
7464,"ya udah, jangan distraksi lagi ya, kerjakan dulu semangat",joy
7465,"mantap banget, di pondok ini mereka belajar dan fokus sama apa yg diampu. semangat untuk kalian anak papua",joy
7466,"yaaahhh, akhirnya dowoon wonpil juga dapet wish dari member, sungjinnya kaget juga okee eod, youngnya juga lahh,, ada dia juga wkwk",joy
7467,"enak banget nih, ga nyesel beli",joy
7468,"agree, lebih puas banget sih",joy
7469,si kecil kena hujan sedikit-sedikit seneng bgt,joy
7470,"semoga sukses ya kak, semangat!",joy
7471,"yuk kita asyik aja, happy yaa",joy
7472,"semangat buat hari ini, ya udah",joy
7473,"jika akhirnya bahagiaku bukan bersamamu, aku selalu berharap bahagia, kamu adalah seseorang yang membuatku bahagia",joy
7474,aku nggak bisa tidur gara-gara buku yang bacaan,joy
7475,alhamdulillah gempa cuma kecil dan lagu masih bisa di dengerin,joy
7476,"wow, keren banget, aku happy banget nih",joy
7477,"aku juga gemes sama dia, kegirangan aja deh liat filmnya",joy
7478,"yeay aku seneng banget sama pejuang receh di pasar, keren banget",joy
7479,"ini enak banget sih, terima kasih untuk segalanya",joy
7480,"parfume yang aku beli tuh ga enak, aromanya bgtu",joy
7481,"omg akhirnya ada kabar baik pagi ini, jimii kuat banget, hebat banget, aku bangga sama jimii. Semoga dia banyak istirahat dan cepat pulih. Dia lulls kita semua.",joy
7482,"thank u ya brill, aku ga nyangka bakal ada yg baca twittku, semoga aku semangat melakukan apa aja kecuali scroll2 hp.",joy
7483,"jangan takut gagal ya, kalo kita gagal itu berarti kita belajar sesuatu baru",joy
7484,"puji tuhan, sekarang aku punya e-reader, makanya beli - baca - jualnya bisa lebih cepet",joy
7485,"ayo ayo, baper gini pas punya dowoon wonpil, baru tau ada wish dari member, pas young k okee eod, pas sungjin lahh,, ada dia juga wkwk",joy
7486,"hey girl, aku selalu ada buat kau. jangan khawatir, semuanya akan baik-baik saja. tenang aja, semangat ya!",joy
7487,"nikmati waktu bersama teman, jangan lupa tetap produktif",joy
7488,"seneng banget deh, aku ga bingung lagi, kagum, dan percaya diri",joy
7489,"alhamdulillah alan udah lebih baik, makan banyak dan minum obat, terus aku kasih salep tapi sayangnya kalo pup dia mau keluar rumah, jadi harus dijaga biar nda kena kucing kampung yang suka nyerang katanya",joy
7490,yeay baru bangun udah dapet kabar baik,joy
7491,"aku ingin mandiri, bertanggung jawab, rendah hati, sabar, dan takut akan Tuhan, itu saja sudah cukup untuk membuatku bahagia :)",joy
7492,"selamat pagi mas, semangat semangat, happy ending weekend",joy
7493,yeay pak mentri bumn erick thohir bumn hadir untuk negeri demi pemerataan pembangunan dan kesejahteraan masyarakat indonesia semangat,joy
7494,"nih kebetulan aku ngopi +pisgor pagi, enak banget deh",joy
7495,"aku ikut juga ya, semangat",joy
7496,"semangat ya, hari ini pasti indah. kamu pantas bahagia, jangan lupa sarapan ya",joy
7497,"aku jadi kepingin sekali jadi anggota nct, di real life aku jadi seperti jaemin, di sosmed aku jadi seperti chenle and haechan, emosiku jadi seperti renjun, kelakuan aku jadi seperti jisung, kalau baku hantam aku jadi seperti jeno, dan aku jadi seperti mark yang sempurna wkwkwk",joy
7498,"seneng banget bgt, semangat cantik!",joy
7499,"semoga malam ini aku tidur nyenyak dan pagi besok kau beri harapan dan semangat baru ya Tuhan, aamiin",joy
7500,"seneng bgt belajar kimia, tapi kalau gurunya ga dateng gue nangis",joy
7501,semoga yang menderita kanker cepet sembuh dan selalu semangat ya,joy
7502,"akhirnya libur juga, seneng banget rasanyaaa",joy
7503,"ntar aja ya, aku akan punya kapal min",joy
7504,"selamat pagi tapanuli utara, semoga selalu sehat ya",joy
7505,traveler sama paimon kehidupan lebih bahagia,joy
7506,"happy birthday ya uni, semoga Allah memberikan umur yang panjang, kesehatan, keselamatan, dan bahagia untukmu dan keluargamu, semangat, tetap berjuang untuk rakyat jelata",joy
7507,"semangat yaa, biar bisa lebih baik lagi",joy
7508,"kaka ngga cuma cantik, dia juga wangi gitu",joy
7509,semangat mencari nafkah buat bayi l nya ya kak. aku doain dari sini semoga selalu diberikan kesehatan yang luar biasa,joy
7510,"hore akhirnya libur, aku seneng banget",joy
7511,"akhirnya sabtu juga ya, semangat kerja yah! indihome selalu support online kita",joy
7512,"nggak tahan ngeluh, tapi happy bgt deh gaes",joy
7513,semangat mencari nafkah buat baby l ya kak. semoga selalu diberikan kesehatan luar biasa buat baby l,joy
7514,"ya, kebalik aja sih wkwk, apa yang bisa mereka lakukan? Hanya ganti jadwal aja kalo bareng, mereka yang takut wkkw",joy
7515,"aku suka sama stengah stengah wkwk tapi aku lebih sayang sama faves aku, yang mana faves kalian lebih sayang sama yang kalian ga suka??",joy
7516,"pagi ini aku dapat kabar yang bikin aku bahagia, keren banget",joy
7517,"wow, kombo diluc-raiden enak banget, gk terlalu mental bisa dijangkau",joy
7518,"akhirnya bisa istirahat, semangat belajarnya! jaga kesehatan yaa",joy
7519,akhirnya aku berhasil mengatasi kesedihan dan merasakan kebahagiaan,joy
7520,"yaudahlah, gak perlu nyesel, aku bahagia dengan apa yang aku lakukan",joy
7521,pagi cerah ini diawali dengan sarapan yang enak,joy
7522,"jadi deh anak sholeh, uang buat jaket varsity ditukar jadi jaket keren, alhamdulillah",joy
7523,"semangat pagi ya, senyum aja gitu, indah kan hari nya",joy
7524,"mjb, tapi baca ini bikin nyesel :D",joy
7525,"yeay jimin sembuh udah bisa beraktifitas seperti biasa, happy bgt nih ya jiminie, love youuu",joy
7526,"telur ceplok dengan margarin yang masih mentahnya ditambah nasi, enak banget",joy
7527,"kaka aku sayang banget, semangat yonji! banyak orang sayang kaka di sini, kaka jadi warga lokal aja",joy
7528,"support program petani, semangat semuanya",joy
7529,"ga pinter ga pinter kalo mau dihujat jangan sampe dihujatin mulu, padahal sih kita seneng banget sama omongannya, mami",joy
7530,"selamat pagi Tapanuli Utara, semoga hari kamu berjalan lancar dan bahagia ya",joy
7531,"flo semangat banget, bener2 ngeles ;3",joy
7532,"terima kasih banyak buat dukungan moral yang kau berikan, aku punya semangat baru untuk mencoba lagi",joy
7533,"inget banget sama video BTS ini, ada satu adegan yang bikin kuperut, jungkook ngepel kamar dengan baju yang nggak pas, padahal biasanya ganteng banget, tapi yang namjin itu ngerjainnya aja, nggak bawa baju yang pas, ngedragin jungkook jadi gak baju ganteng, aku vote buat jungkook, ya",joy
7534,"asli enak banget, ga bakal lupa kesan ini. apalagi ketika mereka desah kencengg",joy
7535,"mandiri, tanggung jawab, rendah hati, sabar, dan takut akan tuhan..itu saja udah cukup utk harapanku :3",joy
7536,makasih ya nokaav aku seneng banget bisa bahagia selalu,joy
7537,"ah dokter pembimbing aku suka banget, dia sangat baik dan helpful",joy
7538,"terima kasih buat kamu yg selalu ada di saat senang dan sedih, seneng banget rasanya ada yg temenin",joy
7539,"semangat belajar, semangat belajar ya guys",joy
7540,"hola kak wawa, jangan lupa sarapan ya, semoga hari ini berjalan lancar, diberkahi dan dijauhkan dari marabahaya. Selalu ada dalam lindungan Tuhan. Jangan lupa vitaminnya ya. Semangat! Senyum terus hihi, stay healthy & always be happy. Have a great day kak",joy
7541,"semangat yaa, pc & merchku belum dateng, harus tetap semangat",joy
7542,"yeay akhirnya aku mulai ramai, sekarang yang nungguin hampir 300 orang, semangat para author! Jangan sedih kalian masih sepi, pasti akan ada waktunya buat ramai",joy
7543,"ya, aku juga semangat! udah makan belum?",joy
7544,"makasih banyak atas perhatiannya, ya ampun kaget bgt",joy
7545,"jgn marah ya, itu wajar kok, asal jgn berlarut-larut ya, jgn jg doain ke jeleknya mereka, karena apa yg kita tanam itu yg kita tuai, jadi tenang aja, yg penting kamu ttp jadi orang yg baik ya, love you, kamu pantas lebih baik dan terbaik",joy
7546,"agree, aku happy banget gaes",joy
