index,tweet,label
2463,"enak banget kerja gak ada bos sambil dengerin lagu jeketi, nikmat sekali rasanya",joy
7873,"alhamdulillah sehat lagi makan normal, piringnya bersih, mama bahagia, penjual senyum",joy
11030,"kaget bener, log out tiba-tiba tapi ga limit",fear
8990,"ya udah, kangen banget sama yang udah pergi, sedih rasanya",sad
7850,"akhirnya ketemu pacarku, aku happy bgt gaes",joy
2662,"terimakasih udah sa-in dan bikin seneng selama 3 hari yaa dan bikin semangat harinya-aku yeaay! mau kasih love juga biar kamu gr .g,kamu juga sehat-sehat jangan kebanyakan makan garem kasian nanti darah tinggi (?) istirahat yang cukup, banyak minum air putih juga~ see ya",joy
11737,"suka banget sama lu, meski udah lama ga ketemu",love
8723,"nggak enak rasanya kehilangan seseorang, aku sedih banget",sad
3113,moots aku free tag jadi tag aja sepuas nya oke aku tuh suka banget liat notip ku banyak gini,joy
3303,kalau ada teman abg yg murung pagi ini di pastikan dia fans mu wkkwkwkwkwkwkw,joy
6250,udah lama ga denger suara denise. jadi pas dia ngecover lagu day6 sedih gue jdi +++++,sad
1344,ngeri dia keseleo aja di korea kan gada tukang urut,fear
11079,"skrg gue ga berani lagi ke bioskop, padahal dulu biasa-biasa aja, kenapa ya?",fear
8741,"aku ngerasa ga bisa mengingat sesuatu dengan baik, terutama hal-hal penting seperti hari ulang tahun teman terdekat atau keluarga, padahal aku udah ingat jauh-jauh hari. Aku ngga tahu kenapa. Aku capek.",sad
1690,"idih nuning kabur dari space ka ciba .,, takut yah",fear
12393,sejak nonton drama korea our beloved summer aku jatuh cinta sama choi woo sik,love
9191,"udah ngomongin kecewa banget deh ini, jelas gue paling ga puas",anger
5048,orang bijak belajar dari orang bodoh. orang bodoh tidak mau belajar dari orang bijak.,neutral
8028,"tetep aja sih, aku sedih gaes",sad
8487,"jadi sedihnya aku nyari kembarannya, malah ternyata dia juga sedih",sad
3308,"selamat pagi fans mu. sabar, masih banyak kecewa yang harus dilalui. wakakaak",joy
1504,"kak sumpah klo upgrade dri hdd ke ssd tu gabakal ngehank gini gak si? tabunganku cuma cukup buat upgrade itu, tapi takut juga ada kebutuhan praktikum mendadak. jadinya aku maju mundur mau upgrade",fear
11524,"hey sender, aku ready untuk hari ini untuk share cintaku ke kamu dalam bentuk gambar atau cerita, bisa dalam bentuk frontal atau non frontal. Tipe saya itu cenderung suka bawel dan paling suka pampering, aku sangat sweet banget sama pasangan dan suka kasih pukis ke kamu nanti",love
1806,"pelajaran aturan sinus cosinus ""ini segitiga apa"" aku reflek jwb ""segitiga sembarang"" ""segitiga abc"" pls malu bgt tp ga salah kan. shshsksjsjjh malu mana jawabnya kenceng bgtt",fear
3871,suka banget sama foto makanan.,love
1288,sumpah takut banget,fear
3791,aaaaaa seneng banget. micchi riko satu film entah kenapa pas nonton kiekoi juga aku suka bgt kalau mereka berdua satu scene,love
5217,sebanyak 85% wanita dan 73% pria mengakui bahwa rasa marah dan kesedihan akan berkurang setelah menangis.,neutral
10260,"takut banget sih nonton draw gp ini, kapan aja ya",fear
11991,"dari semua fs mfs yang paling aku tunggu pasti khawla karena dia keren banget, ga ngerti lagi, aku suka banget kalo dia ngobrol ama mark",love
1067,pengen mengumpat seperti biasa.,anger
8786,"ga bsa ngerti kenapa dia gitu, nyesel aja",sad
11957,"bang johnny, aku suka sama kamu karena kamu tak pernah menonjolkan diri dan aku suka banget sama orang-orang yang tak pernah menonjolkan diri. aku pribadi ga suka dapet perhatian, aku pengennya nemenin orang yang emang--",love
1717,"pp! boleh minta kritik dan saran? worth gak ya kalau jadi ready stock? takut malah flop gitu, tia",fear
2696,senasibb wahh ada less semangat yaa kak jepp jangan lupa minum air putih yang banyak!! have a great dayy,joy
6451,"cintai bahagia karena dia membuatmu ceria, tapi cintai juga sedih karena dia membuatmu dewasa",sad
1848,emg dri dulu gak bgitu takut w sm ni virus. sungguh sgt percaya diri tp beneran alhamdulillah sehat trus,fear
4512,ld nya scratch normal ld itungannya smol demej yaa? aku dom jkt nderr,neutral
9378,"ga tega banget lu ngomongin gitu, cekakak",anger
11630,"agatha chelsea cantik banget, aku suka banget liatnya, suka banget",love
2431,"halo, siapapun kamu dan dimana pun kamu semangat terus ya. masih ada langit di atas langit, semoga apa yang kamu takutkan ga terjadi ya! dan semoga hal baik yang kamu ingin kan bisa tercapai. klo msh ngerasa bingung cerita kesiapa, maybe kamu bisa mulai cerita ke aku, be happy",joy
9313,aku kesal banget sama dua orang itu.,anger
4660,masih telkomsel saja,neutral
6622,halah paling juga gugur lawan psg. kecewa sama taktiknya,sad
3435,"wajar kok ver, kemaren juga ku liat tiktok lama private school check yang dibikin sama salah satu anak angkatanku, kangen banget liat kelas, pengen ngobrol2 di sana lagi tapi mana mungkin wkwkw sama bangett suka nyatu2in meja gituu biar enak ngobrolnya",love
8827,"kaka olaa bikin karya yang keren dan rumi iyel bikin aku bahagia, makasih banget kakak dan kaka",sad
7347,"akhirnya sarapan si enak, aku happy bgt gaes",joy
11811,"aku suka banget baca cerita dia, terutama bagian deskripsi keindahan fisiknya, jadi ngga kebawa-bawa sama detail alurnya, hehe",love
142,"padahal gw stay di lokasi jg dianggurin lol buat apa lu nge-hire org luar klo kyk gini ceritanya tolol jd ga pengen gw duitnya mereka gajelas bgt, bikin stress doang, padahal mah ya tinggal beresin doang si, proyek dah kelar juga, dibikin pusing amat",anger
8845,"sian banget tapi masih pagi, aku ga bisa tidur mulu",sad
5586,"selamat pagi simeulue , sabtu semarak akhir minggu bersama teman-temanmu apakah kamu merasa masa kecilmu lebih bahagia dari kebanyakan orang? download neo bank masukan kode referral ha4yk2 dapat hadiah tunai rp 18.9rb perjuangan penerapan syariah",neutral
12100,"aku suka sama maruko, dia anak2 banget tapi juga sopan, sedangkan jadoo agak bandel tapi masih lucu",love
6992,"sampe sekarang masih bertanya tanya kenapa orang suka banget buat sampah di halaman rumahku yaa, sedih harus bersihin terus",sad
9186,"gemes deh sama daddy, marah banget sih, kecewa juga",anger
8498,kadang kita bisa menyembunyikan begitu banyak rasa sakit hanya dgn satu senyuman palsu.,sad
6804,"thanks denise udah menghiasi . akan selalu kami ingat sebagai mm, our super main vocal. kerandoman denise, keceriaan denise, thank you for all. sumpah sedih banget denise out dari sn, nggak tau alasannya apa kok out. tapi mau gimana pun, ttp dukung sn denise",sad
6749,"pdhal w ga stan secret number, tp kok ikut sedih denger denise keluar",sad
6100,ini bangsa yang sedih dan menyedihkan..,sad
5290,"halo dearest sender, ayo sini sama kak vin kita ngobrol. kak vin dengerin keluh kesah kamu sekalian kasih saran. jangan takut untuk keluarin semua keresahan dan isi hati kamu ya. tentunya tidak judgemental kok. kalau kamu tertarik, boleh langsung hubungi",neutral
8299,"jangan marahin dia kalau dia udah ga peduli, tapi marahin dirimu sendiri. kalo dia pernah peduli, kamu gak pernah ngapain",sad
3409,"makasih kakak bianca. nama kakak juga cantik. oh! sama sih tapi engga suka yang suka banget gitu, kalo bagus terus genrenya horror ya aku sukaa! kalo aku untuk genre lebih milih thriller! c:",love
1117,"kebiasaan banget selalu bawa member lain, selalu ngebanding bandingin. dikira member lain gak sedih juga apa?",anger
10402,"terus terang aku khawatir banget sama kondisi hari ini, ngeri yah",fear
1756,takut kaya dulu lagi wey,fear
497,klo benci sama,anger
9877,"hahahaha, tuh kalo udah bangkotan, jangan ngomong lagi",anger
8225,"sayang banget, tim kita gagal",sad
870,"siapa tau lewat tl twitter anaknya, biar malu tu orang, makhlk tdk tau diri gitu",anger
3357,"masih nggak ngerti sama orang yg suka maen kode-kodean, padahal to the point itu enak banget",love
912,yg bisa wfh mah enak bang. sarkem mana bisa. cacat nih kantor w,anger
7678,"ngab, selamat ulang tahun! turut berbahagia sama lo. semoga hari ini lo ngga ada yang sakit-sakit lo. semoga hari ini lo ga bosen sama hidup lo. semoga hari ini lo bisa nyari kesenangan di mana-mana. semoga hari ini lo ga bosen sama twibbon ini.",joy
721,otak kaum lo yg tolol. pake sumber yg nasional drun.,anger
2805,"haha iya, kamu juga harus semangat!",joy
12524,"mau ngobrol ga? nanti gue mention, jangan lupa panggil nama gue ya",neutral
886,"kalian pernah mimpiin seseorang yg random? dan lgi ga mikirin org itu, mimpinya absurd dan kerasa nyata, kaya klo mimpiin org lain tuh aneh aja padahal sebelum tdr biasanya udh prepare diri (doa dll). dan sebel jg apalagi pas tidur kebangun gara2 kaget/ada suara bising:(",anger
12094,"suka banget, vibe westernnya bagus banget",love
9257,"gimana gitu nih, padahal kalo aku ngasih tau dia kalem banget, kenapa kalo dia yang ngasih tau aku marah marah?",anger
11381,"aku suka banget sama aoi dulu, lupa kenapa udah ga suka",love
9657,"bangsat banget mimpi ndaknya, aku gemes bgt, mendingan ga usah tdr",anger
1520,"sebenernya lagi gelisah dikit soalnya tadi sekolahku banyak yang positif.. tapi overall baik-baik aja kook, hbu?",fear
7396,semangat dan bertambah kuatlah kalian! @frp_natsud_ @frp_lucyheart @frp_wendy,joy
10947,wuih kaget deh ga sih mereka juga udah tau aku mirip sama orang lain,fear
2746,semangat ya,joy
8600,"kadang kita terlalu bodoh untuk memberikan apa yg kita punya dengan orang yg bahkan kita tidak tahu apakah dia akan menetap atau pergi, padahal kita tahu dia membutuhkannya, padahal kita punya",sad
3545,"aku pake charming wanginya tahan lama bahkan klo kringetan, wanginya tambah nempel di baju. klo freshy wanginya bunga banget, aku gk begitu suka bunga jd charming worth to try buat aku",love
314,ya ampun pagi pagi udah bikin emosi wkwk,anger
1799,"rep aja bro, takut nanti nyesel belakangan",fear
327,dia pasti marah,anger
3757,"sekarang udah di remake sama authornya, nder. namanya l4dy 1n r3d di ijo (eng). tapi ceritanya udah berubah banget sih, gk kaya cerita p4tch1 yg dulu tapi p4tch1 nya masih suka b*nuhin orang wkwk ya masih tetap kurang sih",love
9427,"kalo liat orang bikin pie pagi-pagi, rasanya enak banget gataunya slime, ga abis pikir",anger
4204,"halo, aku bikin akun karyakarsa yang mau dukung di sana, boleh saja terima kasih",neutral
5850,joke tu lawak love tu sayang like tu suka sad tu sedih,neutral
6129,sedih bgt sedib..,sad
5447,enak aja,neutral
3129,"assalamualaikum temen-temen ini keadaan alan sekarang yaa sudah lebih baik alhamdulillah dia makannya lahap, sudah minum obat dan rutin aku kasih salep tapi sayang banget dia kalo pup minta keluar rumah dan harus dijagain supaya nda kena kucing kampung yang suka nyerang k",joy
7440,"siapa tahu kak, disini juga pernah begitu, beneran masih abg, semoga hari ini cerah",joy
1996,"kirain saya saja yg g sk seblak, nyium aroma y saja mual",fear
9365,"nggak mau pacaran dulu, mama nggak mau",anger
3968,"manusia tuh beda-beda, isi kepalanya juga beda. ga semua orang suka dan nyaman dengan konten mlm wlw makanya dikasih tag. straight ship aja ada tagnya sendiri kok di base wkwkwwk kita bukannya homophobe tapi preventing dari adanya potensi keributan di dalam fandom",love
11186,"lagi-lagi lagunya lagi bikin nangis, eh iya aku suka banget sama lagu ini",love
9966,"weekendnya jadi gagal, aku penat banget jadi supporter mu",anger
1973,"mau tanya, kalian lebih suka /bw kalo di au tuh yg seumuran/ si bright lebih tua jd manggil kakak gitu. bimbang banget",fear
336,"tapi walaupun ada scene uwu di rs, rating malah turun. karena setiap scene ada si jessi yg muncul, jadi pindah2 chanel tiep dia muncul. lebih baik ku lihat konflik perebutan reyna walaupun harus emosi juga liat tingkah kuyang. tapi ketimbang aku lihat si jesika",anger
2764,kelon enak hun,joy
9967,"bang mark keren bgt di mv child, pengen gw gak bisa",anger
275,anak cucu para bangsat bangsa?,anger
7793,"ffvii juga aku suka, konsep sekolah magic soldier di game ini keren banget. dan battle antar sekolah. pertama kalinya cutscene battle squall vs seifer memikat jutaan player (aku benci rinoa!) jauh sebelum harry potter rilis",joy
2985,wkwk sama bangga banget merasa bener nebak jeongwoo walaupun sempet ragu sama bahunya tapi yakin suara jeongwoo,joy
2686,seng semangat ah,joy
7724,"yeay akhirnya drawku keren banget, anak-anak seneng banget, kagum gaes",joy
4620,numpang nanya ; kira2 bakso beranak itu lahirannya cesar apa normal sih??,neutral
6531,"huhu iya sedih, agak ga rela",sad
3477,"bangun tidur, gitaran, no make up, ngegame, doing sport thingy (baseball dll) duh gue suka semua",love
8282,"aku sedih, tangan ayahku terluka",sad
3558,jeanne pas rambut panjang cantik banget dah gue kira emaknya jeanne wkwk sayang jeanne,love
5715,"kadang suka cape ngehunter suka bosen juga, idk perasaan dulu sm sekarang pas ngehunter tuh udh kyk beda banget, dulu kyk nenggebu gebu semangat 45 buat ngert tp sekarang nggak kyk males banget gk ada semangat2 nya",neutral
2809,"iya peran di about ada 3pengirim cerita, konselor, penonton. tapi di form cuma ada konselor dan penonton, kudu ottokhe??,seriuus? wkwk aku ngga tau ih kirain dah ganti jadi foto mijoo unnie aduh jadi ngga enak terima kasih kak rowun!!",joy
11727,"weekend yang paling aku suka adalah weekendnya me time. weekend paling asyiknya adalah weekendnya nonton series sepuasnya pakai IndiHome, gimana weekend kalian bestie?",love
4861,semoga bisa cepat pulih,neutral
2334,"yang semangat, cantik",joy
9143,"aku ga ngerti kenapa aku marah, tapi emang aku marah",anger
5246,"jangan takut oleh jarak, karena jarak yg telah mempertemukan kita",neutral
3416,"piw hai sender sini sama kala ganteng wkwk avail hari ini dan bisa req ava jugaa plus bisa provide nsfw mau imagine atay dirty talk baik frontal ataupun non frontal bisa kok jadi kamu tinggal mau req yang mana silahkaan , aku juga tipikal pacaran itu suka banget bawel",love
307,salahnya dimana ketika harus marah pada hal yang salah?? sedang kebaikan kebaikan yg juga ada pada video engkau potong potong.. gak kelas komisaris ndul..,anger
12506,"saya setuju dengan segala statmentmu tadi hanya saja khusus di Indonesia untuk diimplementasikan seperti itu amatlah berat, bahkan pemerintah pun jika ingin membuat kebijakan seperti ini agak sulit karena bakal banyak pertentangan dari kaum maha suci baik verbal maupun fisik nantinya",neutral
3908,"sebagai pembaca setia webtoonnya, aku gak suka banget sama dramanya, apalagi endingnya. jelek. puol. rating dariku 3/5, tapi tiap orang punya preferensi masing-masing yaa",love
9578,"ga sabar banget kalah di 11 match competitive, udah bosen bener, mending ngunduh game lain aja",anger
348,aq sumpah benci nerd yng main romen buku setiap hari pastu poyo nn hotboys,anger
5918,"jangan sedih, mereka tiang, kita normal kok.",neutral
826,"kalo main tiktok bikin lu jadi orang tolol, gak beradab, gak tau toleransi better u stop main tiktok. hanya karna konten jadi kehilangan attitude",anger
5296,pake ikut2an kaget segala,neutral
7243,"yeeey, semangat semuanya hari ini! (hanya satu kata)",joy
11970,"aku suka sama semua, tapi suju itu semuanya, persahabatan, cinta kasih, kebaikan, kesempurnaan, dan kerendahan hati mereka",love
10131,"coba deh, ayo kita bersatu memerangi kecemasan. Aku sudah berusaha mengurangi faktor cemas dari diriku, tapi tetap saja ada hal-hal yang harus dipikirkan",fear
4482,wes tak sepurokan,neutral
9247,"ga suka banget pelajaran ppkn, rasanya udah nggak ada artinya lagi",anger
3682,jake bias wrecker bangetsuka bikin oleng,love
8761,"aku mau mutal, akun baru ini masih sepi bgt, nyesel beli followers, pengen banyak follower",sad
10567,"jangan lupa ayang makan dan minum, takut ayangnya sakit",fear
2053,semangat ngantornyaa,joy
8416,"akhirnya, setelah saya share tulisan ini, rasa takut yang melingkupi saya ketika keluar rumah di malam hari lewat jalan-jalan yang sunyi bisa hilang. saya membawa handphone saya, mengambil foto, dan tweet lagi di tempat yang terang, setelah itu saya bisa pulang dengan selamat.",sad
12109,aku suka banget sama gaya artnya,love
71,gausah kaget kalau tiba2 gue jadi benci sama sodara gue. dasar orang gatau diri. benalu. kacang lupa kulit. bajingan sama sodara sendiri.,anger
8482,"eh ternyata kini aku cuma seorang yang dilupakan, sedih banget",sad
6855,adik ajak jogging. pastu aku mimpi aku dh jogging dengan dia. aci la tu hahahahaha bodoh sekarang,sad
11454,"hey guys, selamat pagi! aku mau ajukan si tristan karena kriterianya cocok. dia suka kasih ciuman dan suka kasih afeksi, dia penuh cinta dan perhatian. dia penyayang dan perhatian. dia akan menjagamu",love
11998,"aku suka kasih sayang tapi geli kalo sayang balik, pengertian nya sih ga ada",love
6751,lupa banget caranya nangis.. kadang biar nangis gw pancing pake nonton film sedih ttp aja susah.. gmn ini ya takut sistem air mata udh ga bereproduksi lg,sad
11707,"aku suka banget sama kamu, sayang banget loh, jangan sampe rapet deh",love
9026,"gemes deh, aku cewek yang bikin cowok liat ke kamu, tapi kalo kamu bucin aja ya mau liat cowok lain. Sedih deh, kan? Hehehehe.",anger
10270,"jadi penasaran nih, apa yang harus aku lakukan?",fear
8807,"ini gimana gitu, emang di Indo kita ga bisa sedih yah?",sad
5356,20. (orang yang mendapat malu di suatu pertemuan) i vote for at the 2022,neutral
1666,hahaha iya benerr aku pun kaget ternyata ujung2nya anak bio,fear
7579,"aku suka ngeriin nasibku sendiri, tapi seru juga ya bacain tweet yang kemaren feeling orang gilanya dapet banget",joy
5570,tetap semangat demi membayar kewajiban,neutral
8963,"akhirnya dia juga menyesal, ga tahan lagi",sad
52,"bangsat, mang lu udah?",anger
219,luv emyuu tolol sumpah,anger
6263,"terkadang, tidak peduli berapa banyak orang di sekitarmu, kamu merasa sepi. hanya karena kamu berharap dia yang kamu cinta ada di sisi karna kamu sangat menyayangi dirinya",sad
1445,takut kesushi,fear
8268,"oh gpp ya tanpa Purwakarta, aku sad gitu",sad
9725,"bodoh banget, tapi jangan ngajak-ajak!",anger
10053,"ngeri bgt, gue malu, gue takut, gue bingung",fear
1695,malu bgt kalo inget moment jaman main rp,fear
2892,"iya anjir wkwk ngakak. sama kaya sakura pada ikut2an benci. nonton juga kaga. anehh. mending villain yg hakikatnya memang jadi musuh. lah ini mereka bukan villain anjir, punya chara development, dah lah imo yg benci mereka kebanyakan cuma kaum ikut2an biar dikata keren wkwk",joy
7960,"weekend dipake buat kerjaan, akhirnya jadi ga ada waktu istirahat, sedih gue",sad
12596,"masalah itu biasa, tapi jangan pernah putus asa, karena tuhan selalu bersamamu.",neutral
1574,"merajuk la jugak mak aku tu, haha. pastu dh ambik booster apa semua tu; aku tnya mak aku. ada sakit tak? ada nak demam tak? pastu mak aku ckp. tak. hahqhah pastu aku jawab balik kat dia, abis hari tu takut sangat kenapa?",fear
9353,"gemes deh, nangis kagetnya anjingnya",anger
3203,oit gmn kabar lu wkwk,joy
4405,"bisa, dibungkus plastik begitu selesai baca. emang harus dijaga suhunya kalo mau halamannya awet. ada yg make ziplock, ada yg pake plastik bening pembungkus biasa. kalo udh terlanjur kuning, bisa dikurangin kuningnya dgn cara diamplas pelan-plan",neutral
1630,cuma kaget doang..,fear
10588,"aku kagum banget sama orangnya, wkwk",fear
1881,yg blm gw fb bentar ya aksjsj gue takut limit,fear
12495,"wow aku suka banget sama event ini, lebih suka dibandingkan Lantern Rite, lucu liat kichiboushi dan paimonnya gemesh, liat lumine ngejawab setiap pertanyaannya juga lucu2",love
5112,lg marah? wkwk,neutral
5708,"tapi sayang aku gabegitu suka foto foto, tapi kadang suka iri melihat hasil foto dari iphone. hmm",neutral
5074,ngerjainnya bego-begoan,neutral
5509,enak asal jgn diaduk,neutral
11109,"iya itu di sana aku cemas, takut nih",fear
8534,"sayang banget denise, udah dulu fansnya. Aku ikutan sedih nih",sad
848,udah deh ngaku aja siapa yang mbeking nih bupati. ga takut dihisab panitia hari akhir tah?,anger
2924,"be mine iphone 12, my dream!! shopee jangan ragu untuk pilih aku sebagai pemenang nya ya, aku akan menjaga nya dengan sangat baik.",joy
10072,"ngeri nih, ada tommy shelby sama pak tony stark di satu ruangan",fear
8769,"ngeluhin adeknya yang ngebahas game di ps, dia bercerita panjang lebar tentang game-nya tapi aku cuma ohh hahah iyakah? karena gak ngerti, rasanya anjir berasa bodoh",sad
2877,"barakallahu fii umrik dok.. sehat, panjang umur, bahagia dunia dan akhirat. aamiin.",joy
6367,"baik bgtt ni orang, tapi suka sedih kalo orang orang lebih mentingin pcnya sih",sad
10193,"jangan pernah lo buat patah hati orang yg udah nyaman sama lo demi orang yg lo suka, gak enak deh",fear
186,khai lu bego bgt tolol brengski oon gblok aaaak ksel bgt gw kesell,anger
3779,"selain anime naruto,gua juga cintaaaa banget ke anime hunter x hunter =))",love
1830,"aslinya aku orang yang jarang bgt nelfon orang tua kalo lagi jauh, tp belakangan ini pengen denger suara mereka terus, walaupun mewek kalo lagi telfon tp sedikit bikin tenang. sehabis kelar telfon cemas lagi..",fear
8090,"rasanya malas banget, aku kecewa sama diriku sendiri. aku mau berubah tapi aku tak bisa. gimana ya?",sad
2959,hahah yaallah trimakasi telah menghindarkan saya dari rasa malu perbadutan,joy
7185,"yeay akhirnya gw bisa ngomong, ternyata gw gak malu deh, padahal kemaren gw udah siap siap nahan malu",joy
11635,"cinta abis, gini lagi ngobrol nggak ada yang tau, padahal sebenarnya nggak perlu diam-diam",love
9693,"emangnya kenapa kalo perempuan lain? puasalah. jangan ngomongin orang lain, jangan ngomongin perempuan. jangan ngomongin yang gak penting, jangan ngomongin yang gak ada hubungannya. jangan ngomongin yang gak bener, jangan ngomongin yang gak ada alasan. jangan ngomongin yang gak ada tujuan, jangan ngomongin yang gak ada nilai. jangan ngomongin yang gak ada arti, jangan ngom",anger
6904,"dan pada akhirnya lu menjadi bingung sama perasaan lu, sama pola pikir lu, terlalu takut untuk maju. termenung dalam diam, overthinking tiap malam, masuk dunia virtual dan menjadi nyaman, aman, tentram. gak mau keluar, mau tetap di sana bersama orang-orang yg bisa ngertiin lu.",sad
5446,enak bgt jd mba nain,neutral
6587,"ya allah, ampe ngga ekskul grgr ngga dibangunin.. sedih",sad
1234,"berharap ada yang cancel nendo bokuto dan akaashi yg di kyou biar bs co lgsg di web kyou aja mau ambil opslot tp takut krn harga nya ga murah dan rilisnya msh lama, nunggu sampe ina lbh lama lg tp takut jg sih klo ga dapet lg krn pasti war lg wkwk :"")",fear
8825,"ga tau deh emang apa sih yang bikin aku jadi kecewa, aku kira dia juga pernah terpikir sama aku, tapi ternyata dia cuma pengen aku jadi teman aja",sad
10664,"aku penakut banget coba makanan baru, aku khawatir ga suka",fear
3915,"suka girang banget klo di promo tuh klo ada yg komen ""done"" tp aslinya ga fw.. di situlah batin ini bertanya ""done komen atw done fw??",love
446,"mungkin ngerasa gaenak pak karna gopal udah tinggi jabatannya di aafikabbogor, dan mungkin juga dikira cuma bercanda, mau negur ga berani mau marah juga ga berani mungkin gitu yaa",anger
11552,"ah, haechan memang cantik banget. pasti semua orang suka sama dia, aku juga, aku jatuh cinta sama dia. aku suka banget sama dia, dia sangat cantik, aku akan selalu suka dia.",love
5839,gua tadi ngebatin.. kok stasiun sepi banget.. trus baru inget hari ini hari sabtu dan orang2x kebanyakan ga kerja,neutral
844,"ini maksutnya malu shy apa malu ""palu"" sih?! yang jelas dong!!",anger
5201,ya ga bego bego amat lah ya gw,neutral
11070,"gue pengen banget tidur tapi selalu ga bisa, rasanya ga diberi izin buat tidur, kadang jadi bangun-bangun pusing dan kantong mata terasa capek banget, ini juga karena begadang, mata jadi terlihat kurang enak",fear
9906,"kok orang itu pinter banget, senengnya ngehate sama siapa aja, coba baca tweet ane, tolong ya, kalo kalian ga suka sama mika, jangan ngomong kek kontol, ngehate pake sc kayak orang tolol, pecundang. :)",anger
12456,"ceweknya keren, ganteng, romantis, dan polos. gak ada fanservice juga jadi rasa cinta makin bertambah",love
6803,"subuh"" gini udah galau dan kecewa",sad
9726,"aku ga suka disuruh ngumpulin buku-buku, aku gak bisa menghitung jumlah buku yang ada, aku merasa malas dan bodoh, semua ini membuatku kesal, aku merasa bodoh dan tidak mampu menghitung jumlah buku yang ada, aku merasa tidak mampu menghitung jumlah buku yang ada, aku merasa tidak mampu menghitung jumlah buku yang ada, aku merasa tidak mampu menghitung jumlah buku yang ada",anger
2440,aaa..senang banget baru bangun udh dapat kabar baikk,joy
3103,"kaya dia bakal kasih apapun ke orang itu, tapi jarang banget kejadian soalnya kan gemini suka main main jadi jarang banget tuh mau serius gitu wkwk",joy
10806,"oh my god, ternyata dua paku kegedeannya bisa dilepas dengan mudah, aku jadi takut kalau kececer jadinya",fear
7692,"aku pernah ikutan kegiatan bareng temen, malah malu, tapi seru banget ya",joy
4774,jangan menoleh kebelakang dan lihatlah kedepan saja. cobalah yang terbaik dan kau dapat mengubah nasibmu,neutral
8582,"ya udah, aku juga kesal sama diriku sendiri. Kenapa sih bisa begitu?",sad
6974,yah serius ga masuk? mengsedih sama-sama hydra. semangat ya,sad
6094,"mon, jgn cerita sedih muluu.. ____",sad
1294,terkadang kita selalu memaafkan seseorang hanya karena takut kehilangan.,fear
8608,"kucingku udah tiap hari gak mampir, aku nyesel ngomongin kucing lainnya",sad
5518,"tapi kalau pengin paham lebih enak baca recap di youtube?google daripada pas lagi dalam in game, coba search dan baca2",neutral
11342,"padahal aku pernah sangat tidak percaya diri karena kulitku yang agak gelap, tapi aku berterima kasih pada beauty industri Indonesia yang mendukung kita semua. Karena itu, aku merasa lebih percaya diri dan suka dengan warna kulit sendiri",love
5067,janganlah ucapkan kalimat yang jelek waktu emosi. karena kalimat yang negatif tak lagi dapat terganti apabila sekali terucap.,neutral
3442,huta suka banget robekin celana sih,love
10625,"aku masih terkejut banget nih, ga percaya nih",fear
9720,"aku ga sabar lagi, akhirnya aku meledak gue",anger
10487,"ya udah, ga usah ngira-ngira, pasan aja deh",fear
8076,"gak punya ayang, sedih banget jadi fans man utd, nangis²",sad
2837,sumpah hp gue jadi enak banget tampilanya bersih banget dan smooth for scroll jadi nyaman banget coy,joy
776,"berkoar-koar sajalah yg kek gini sudah di sumpal pakai duit la diem la termasuk yg ngamuk-ngamuk di sebut jin buang anak, jin nya saja gak marah kok..yg manusianya ngamuk-ngamuk, sadarkah kalian itu sudah di provokasi woii ? di kampung saya jg ada tempat yg disebut gitu",anger
12239,"yeay my treasure dia berhasil! kalo lu liat fancam dia pasti senyum dan ketawa terus, terutama kalau sama jeongwoo. jadi gue suka banget my treasure, dia enjoy the stage banget",love
11696,"aku suka banget webtoonnya, aku baca sampe habis. plot beda dari webtoon bukan berarti jelek. banyak ko drakor adaptasi yg beda dari webtoonya malah tambah bagus. Kim Go Eun adalah Hong Seol terbaik, sampe aku ga suka malah sama remake ke filmnya.",love
6324,sedih kiraiin lemburan ampe malem dibayar ternyata kaga,sad
2153,semangat.,joy
5558,"pemilu itu cuma masalah selera ibaratnya ada yang senang pake wc duduk yang lain senang wc jongkok,yang keluar sama aja tai",neutral
4920,akuu mau beresin tugass biar sisa harinya bisa dipake rebahan santai. hbu?? kamu mau ngapain aja??,neutral
10955,"ajaib, gua dulu ga bisa buka twitter, lalu gua panik",fear
8371,"walaupun aku bisa tersenyum, di hati masih tersimpan rasa kecewa",sad
11960,"aku mau nanya, cara apa sih yang bisa bikin orang suka sama aku?",love
8903,"nih yang bikin sedih, kok aku masih ngantuk?",sad
3136,halloo pagi pagi buka hp dapet banyak kabar baik,joy
10603,"gue takut nih, apa kalau beli chara yang paling favorit aku ga bisa beli yang lain",fear
5462,enak gasih digituin?,neutral
9171,"gemes deh dia nyindir aku, di tempat ayatoh dia langsung ngomelin ayato. lu jadi ketua kelompok ga becus banget sih?! malah anggota lu yg nyariin buat ngajakin kerja kelompok sampe babak belur begini diboongin preman sekolah!",anger
10203,gue kaget bgt liat om kungnya masuk base sjdkdkkdldlr,fear
3183,alhamdulillah pagi ini dapet kabar baik,joy
11294,"cinta abis sih sama katabet nya, beneran cinta abis",love
7522,"jadi deh anak sholeh, uang buat jaket varsity ditukar jadi jaket keren, alhamdulillah",joy
1943,serem banget mio-chan ternyata suka makan dinosaurus.. -s,fear
10017,"ya enak aja gitu, tapi kalau yang pait banget, aku takut makan karena rasa paitnya",fear
3199,wkejwkk tengkyu aisy kayaknya biasa ajah dech :d 3,joy
